time,S1,S2,S3,E1,E2,E3,I1,I2,I3,R1,R2,R3,run
6,10304061.088537844,15279685.237994462,12153439.673761956,1394.8065049303261,1925.5704247895524,881.8636663081581,263.39552729350964,345.01083664465284,187.43450895890294,40.70942993525531,49.18074410019756,33.02806277232034,21
7,10303293.70835776,15278614.068720417,12152982.74131373,2026.8737541451019,2809.510626066478,1254.2389915000956,379.6349902975718,506.98433037276305,258.73385482295885,59.782897799415906,74.43632314191414,46.2858399438564,21
8,10302181.65421946,15277060.939570786,12152328.486028112,2942.416138019459,4089.825186792874,1788.086557834262,548.6140639184466,742.7473443108136,360.7398864239374,87.31557860389482,111.48789810700032,64.6875276274782,21
9,10300569.15671422,15274808.441783326,12151388.938734284,4269.708690083287,5945.492311607558,2555.740853573476,793.9969098678049,1085.3723880828625,506.86728523917253,127.13768583117246,165.69351698258694,90.4531269007864,21
10,10298230.700370338,15271541.949398255,12150036.97609737,6194.359109767664,8635.39082919129,3661.6969986744725,1150.1401658686561,1582.8442803000016,716.5498564239517,184.80035402833786,244.81549225225598,126.77704752945574,21
11,10294839.742212154,15266806.035464894,12148088.755663881,8985.035948446872,12534.145210925226,5257.060085308016,1666.870162276794,2304.7167829563928,1017.9195819790708,268.3516771240049,360.1025412225452,178.26466882983823,21
12,10289923.60385608,15259941.617166916,12145278.349688409,13030.538555109906,18183.779701312535,7560.399153872395,2416.397944230455,3351.747842938243,1451.6876416256127,389.45964458219953,527.8552888302596,251.56351608990659,21
13,10282798.535839234,15249995.449952072,12141221.139239999,18893.117839930754,26368.038531978218,10887.825915551655,3503.3096591331114,4869.8208320432,2076.7587170312854,565.0366617028424,771.6906839033027,356.27612741509,21
14,10272476.51358667,15235590.166108292,12135361.072195353,27384.929018276078,38219.00070713975,15696.306009677322,5078.969548041077,7070.018129122369,2978.341720425004,819.5878470134943,1125.8150554428507,506.28007454079244,21
15,10257532.038718117,15214738.417904198,12126894.853088526,39677.12957295807,55369.33736622383,22645.86161400098,7362.229995934199,10257.494546736369,4279.6493932536105,1188.6017129901486,1639.7501828365034,721.6359042166152,21
16,10235913.049451465,15184578.752054207,12114663.38624529,57454.419461845944,80168.24701451324,32688.534908495923,10669.094413644805,14872.855552936346,6158.736708991866,1723.4366730433526,2385.1453783383818,1031.3421372192279,21
17,10204675.154380254,15141003.770758051,12096997.20296298,83131.54166370239,115984.5228615436,47194.83506457619,15454.960603267957,21551.13618748793,8872.654934175845,2498.343352774663,3465.570192912174,1477.3070382658339,21
18,10159613.596381688,15078143.900241684,12071498.156180182,120151.59853087664,167625.34022741247,68131.84178582026,22374.2882272127,31205.21926328416,12791.939857469526,3620.5168602213357,5030.540267613922,2120.062176526708,21
19,10094765.152395703,14987665.93609874,12034734.874602206,173386.5995142308,241901.1085992502,98310.6525763649,32363.84473707051,45142.458327776876,18449.51793574443,5244.403352992324,7295.49697422633,3046.9548856817673,21
20,10001758.098889194,14857851.680599602,11981825.800202211,249653.2899470717,348358.35971505975,141723.0014196741,46756.72131344367,65224.91769527516,26609.359314616373,7591.889850284712,10570.041990053744,4383.839063493444,21
21,9962523.232632997,14803069.966361297,11959435.863663875,268243.10285107937,374331.41264162585,152389.10657249164,64078.95288535884,89398.04029724005,36442.94295137385,10914.711630561735,15205.580699826403,6274.086812258976,21
22,9910997.4688313175,14731107.457499877,11929964.588510912,297218.5487587513,414823.0617703132,169042.57667267325,82245.67373127358,114752.96224870099,46767.98460419392,15298.308678653724,21321.518481098636,8766.850212218586,21
23,9846516.541920763,14641017.80247981,11892969.07035143,336422.46339193423,469630.68659150554,191650.54489889657,102004.921959646,142335.9724429927,58017.633784120924,20816.07272765464,29020.538485682748,11904.750965552019,21
24,9767982.64262318,14531241.466322878,11847732.90945951,386126.1118699831,539156.1274856427,220445.3937443948,124066.29532935869,173141.1178337001,70607.91708393698,27584.950177473125,38466.28835776837,15755.779712156356,21
25,9673912.429189201,14399669.605331045,11793282.986201985,446950.1360098253,624297.8701823888,255888.27563978112,149133.2980298346,208155.8668485438,84957.85142911303,35764.13677113467,49881.657638012024,20412.886729118854,21
26,9562476.510118335,14243695.022647856,11728397.734986959,519799.76877155626,726363.9286861283,298643.6162696098,177928.23331108777,248396.56283723793,101505.97945736865,45555.48779901468,63549.48582876627,25994.66928606145,21
27,9431538.32698986,14060261.064769918,11651610.521524845,605805.6165288883,846993.415949028,349560.2798591398,211210.80741662218,294935.3547018638,120724.21773062207,57205.24906462546,79815.16457918061,32646.98088539409,21
28,9278700.364694681,13845919.39267556,11561211.855913514,706261.7964143957,988075.404442358,409655.2372365448,249791.1329920178,348919.61593192094,143129.61981466605,71006.70589889969,99090.58695015227,40545.28703527488,21
29,9101365.979656218,13596908.044195607,11455254.046793826,822553.9021950884,1151654.6300473341,480096.1629969857,294536.6632505206,411583.2708758295,169294.10562100707,87303.45489816672,121859.05488122124,49897.68458818109,21
30,8896824.218801994,13309260.233405143,11331562.271433398,956070.1024743618,1339814.4926440008,562179.1108386453,346372.7928399373,484249.68746797723,199852.19866368556,106492.88588370121,148680.58648287202,60948.41906427138,21
31,8662368.269450286,12978958.927207274,11187757.317702899,1108087.0535683467,1554525.4436075515,657296.7467215897,406275.1900635038,568323.5088475696,235506.1073976878,129029.4869178564,180197.12033759718,73981.82817782431,21
32,8395452.770591162,12602145.488715539,11021294.832913201,1279626.9347472792,1797452.6627649823,766893.052727533,475252.9013131176,665270.0236781329,277027.64715777175,155427.3933484343,217136.82484133772,89326.46720149579,21
33,8093896.050920291,12175392.233379299,10829526.932104258,1471282.3603873537,2069717.1658586622,892400.0080665358,554319.979242085,776578.8565815467,325255.81853376154,186261.60945026408,260316.74418048427,107359.24129544524,21
34,7756127.294597871,11696041.239894848,10609791.754695369,1683011.5627595196,2371611.5703654215,1035152.2400499738,644454.0070676281,903709.4670124553,381088.7776142952,222167.1355749751,310642.7227272669,128509.22764036103,21
35,7381471.365038287,11162602.534593394,10359535.627616748,1913913.1473548245,2702280.6491834573,1196276.8346075811,746540.2896550612,1048016.3346645664,445468.72147146304,263835.1979518205,369105.48155857547,153260.81630420752,21
36,6970454.678493091,10575192.712709775,10076471.34775394,2161998.4794354644,3059388.3085924275,1376557.0728027357,861301.226186003,1210652.5129327015,519357.9141316173,312005.61588543473,436771.46576508717,182155.66531170788,21
37,6525099.991484827,9935973.323983343,9758770.304801961,2423992.2484477977,3438810.4218235794,1576274.0707520558,989213.1888592489,1392453.899918737,603704.6866348188,367454.5712081193,514767.35427433334,215792.93781116357,21
38,6049165.452131034,9249530.163530633,9405280.780564513,2695201.5894425325,3834407.569856839,1795035.1933079867,1130415.7089860223,1593809.9232747857,699398.8091407748,430977.2494404041,604257.3433377366,254827.216986724,21
39,5548278.429930474,8523126.310971757,9015761.68094696,2969497.675452108,4237938.362816612,2031601.348901846,1284619.1195242305,1814528.12881125,807215.6348981684,503364.77509317984,706412.1974003739,299963.3352530232,21
40,5029905.631595909,7766743.90403742,8591107.232153842,3239456.083216897,4639182.555889889,2283736.2921438725,1451022.3806113927,2053708.0833328431,927750.880294425,585375.9045757937,822370.456739842,351947.595407858,21
41,4503115.694014089,6992844.960263408,8133533.700663008,3496685.93659498,5026324.958201702,2548104.154723665,1628253.9296350728,2309642.248810255,1061349.2576662954,677704.43975585,953192.8327246299,411554.88694702846,21
42,3978117.4021724705,6215812.9419990145,7646694.797932419,3732349.431852713,5386616.8274616,2820243.6599316965,1814349.0729216614,2579763.3274172596,1208032.1097973129,780944.0930531463,1099811.9031221224,479571.4323385686,21
43,3465596.5607774802,5451087.92171865,7135692.719152364,3937834.592308528,5707280.558288583,3094644.802259926,2006775.447126821,2860656.000037269,1367431.1287501694,895553.3997871625,1262980.5199554935,556773.3498375373,21
44,2975921.581365759,4714073.917148063,6606960.505071984,4105501.880146019,5976563.051431152,3364943.408628359,2202512.765118508,3148144.8641135534,1538736.4631355242,1021823.7733697053,1443223.1673072262,643901.6231641301,21
45,2518327.091741519,4018957.723011247,6068007.187233182,4229393.724637377,6184792.081224644,3624232.597535165,2398185.2290429305,3437460.244300949,1720667.6155621372,1159853.9545781657,1640794.9514631547,741634.5996695128,21
46,2100202.4593128455,3377614.9362799167,5527038.533247182,4305787.879744532,6325266.500660179,3865469.689489139,2590235.915075752,3723470.920563153,1911474.1670183192,1309533.7458668638,1855652.6424967449,850559.6102453556,21
47,1726599.02077999,2798775.176343995,4992488.680318352,4333497.451806797,6394827.93236675,4081937.1761298794,2775124.506706289,4000960.750882304,2108970.5033038403,1470539.0207069167,2087441.140406944,971145.6402479246,21
48,1400026.9557262796,2287571.1236878047,4472515.694216224,4313869.2544533145,6394019.1057193,4267702.538966253,2949525.06921123,4264917.687202941,2310604.6475455435,1642338.720609169,2335497.083389949,1103719.119271974,21
49,1120552.522470557,1845517.580484697,3974522.211852966,4250493.780486684,6326816.768863333,4418018.221657966,3110500.5680403574,4510801.332614763,2513556.799893732,1824213.1290023949,2598869.3180372026,1248444.766595331,21
50,886149.029065555,1470883.5202839114,3504759.5156978485,4148694.3044258463,6200008.2016068725,4529610.028799084,3255634.9779217616,4734758.866604474,2714859.0787308044,2015281.6885868313,2876354.4115047418,1405313.3767722643,21
51,746231.7131996416,1245204.7315098066,3193132.72771198,3964077.2319761273,5940038.7028486915,4480762.145476116,3380960.0719981613,4930292.955313671,2906612.5566892545,2214490.982826053,3166468.6103278203,1574034.570122649,21
52,624347.3524891913,1047109.178449716,2896042.7397719286,3776327.735517066,5673551.1703194855,4421678.926176419,3484523.25660284,5093991.788009442,3083020.2329945266,2420561.6553908857,3467352.8632213464,1753800.101057126,21
53,519562.7844498675,875561.8537420615,2616166.0903105405,3586587.141675441,5402047.757715666,4350581.488208938,3567390.2560090455,5227256.493909751,3244103.836423703,2632219.8178656287,3777138.89463251,1943690.5850568176,21
54,430488.06875983765,728721.4267612172,2355235.2395654414,3396346.4402816948,5127687.6048165895,4266734.111906336,3630668.830759874,5331551.807866354,3389788.0782805583,2848256.6601985777,4094044.1605558256,2142784.570247664,21
55,355487.7956662747,604271.7186123058,2114176.7742857854,3207216.9182188585,4852918.623084195,4170231.339767055,3675523.735662792,5408437.828517189,3519978.65828212,3067531.5504520596,4416376.829786295,2350155.2276650397,21
56,292842.5465082376,499682.6940972451,1893251.3571433062,3020765.654568862,4580204.336400941,4061799.465817724,3703176.3672133647,5459576.285579442,3634620.215991826,3288975.4317095196,4742541.683922357,2564870.9610471437,21
57,240862.69532167923,412401.7010027917,1692189.215420035,2838410.073232132,4311839.646689668,3942617.882931395,3714893.2513483413,5486717.657155886,3733735.8469839627,3511593.980097831,5071045.995151639,2785999.054664607,21
58,197963.16065766008,339985.06536511885,1510315.8633901884,2661357.7761407113,4049837.6083476613,3814163.494676594,3711969.2620050907,5491678.163490405,3817451.465775803,3734469.801196521,5400504.162796799,3012611.176157414,21
59,162706.5719098081,280179.9375094569,1346664.3744433518,2490581.3711377345,3795872.725177309,3678080.0333499704,3695708.4904623292,5476311.50653007,3886007.636432746,3956763.566490112,5729640.83078315,3243789.955773932,21
60,133822.93390546096,230967.75492032518,1200072.1803036984,2326817.7717104657,3551265.4265816575,3536072.307975059,3667405.30009657,5442479.561586825,3939761.5445433934,4177713.9942874857,6057292.256911178,3478635.9671778497,21
61,110212.81134508272,190579.70379334033,1069261.6457915555,2170583.3374847234,3316994.573512409,3389824.178048661,3628327.115924634,5392024.765325682,3979181.582480552,4396636.735245543,6382405.9573685555,3716274.593679231,21
62,90939.76301511061,157493.0197735655,952904.7788200801,2022198.162705067,3093727.3828985263,3240938.0795109943,3579699.770125054,5326745.803234967,4004836.7371321656,4612922.304154751,6704038.794092928,3955862.4045367604,21
63,75216.66003784939,130415.52290554477,849673.2705869556,1881814.3070116118,2881858.2483756114,3090893.2447158443,3522695.816260885,5248377.50793686,4017382.707970419,4826033.216689635,7021353.720781972,4196592.776726781,21
64,62388.61546293167,108262.99638006941,758275.5111141052,1749445.1935591297,2681551.5854337653,2941019.7255237447,3458425.6710421983,5158574.952837182,4017546.11904485,5035500.5199357215,7333615.465348971,4437700.644317299,21
65,51915.38170910257,90134.21866566678,677482.5426264654,1624993.1514576704,2492783.465769102,2792484.972856003,3387931.6027230932,5058901.947184876,4006108.224512174,5240919.864110116,7640185.368380344,4678466.260005358,21
66,43354.25832523167,75285.66767468568,606144.8899064807,1508274.3657971448,2315380.3851766363,2646290.20914463,3312184.0851587965,4950823.294400307,3983888.9134061574,5441947.290718809,7940515.652748358,4918217.987542731,21
67,36344.322523139606,63107.485912002354,543202.1562028257,1399040.6668229508,2149053.8827552963,2503274.028663975,3232080.137018335,4835700.286215235,3951731.650954482,5638294.873635556,8234143.345117455,5156334.164178717,21
68,30592.490047453706,53101.75765033231,487687.0726907855,1296997.8432687193,1993430.2116688157,2364121.0389408725,3148443.3681122707,4714789.038991589,3910489.792945284,5829726.298571537,8520683.991689252,5392244.095423059,21
